genome	dnaG	gyrB	rpoB	u_dnaG	u_gyrB	u_rpoB	n_dnaG	n_gyrB	n_rpoB	rho	ab	filter.min.ab	domain	phylum	class	order	family	genus	species	mgyg	num.anno	redundant	nice_name	nr	nice.species
GUT_GENOME075103	GUT_GENOME075103_00005	GUT_GENOME075103_00376	GUT_GENOME075103_01341	0.038699050778953	0.0971835954226292	0.29557264114579	0	0	2	0.784768792002672	0.143818429115791	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister sp900343095	MGYG-HGUT-01060	1335	TRUE	Dialister sp.	FALSE	Dialister sp.
GUT_GENOME007974	GUT_GENOME007974_00166	GUT_GENOME007974_01170	GUT_GENOME158868_01283	0.00429196784696088	0.0100457697768996	0.345894699316224	0	0	2	0.623493420907611	0.120077478980028	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp003516765	MGYG-HGUT-00369	1335	TRUE	CAG-170 sp003516765 (Oscillospiraceae family)	FALSE	CAG-170 sp.
GUT_GENOME201873	GUT_GENOME162597_00519	GUT_GENOME210626_00434	GUT_GENOME049730_00958	1.63722383624425	5.32476859938895	11.1839675378849	91	320	730	0.749954259792295	6.04865332450603	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-03078	1334	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME157951	GUT_GENOME276476_00082	GUT_GENOME157951_00835	GUT_GENOME276476_00775	0.00795300505268161	0.01009216474127	0.0143524721783972	0	0	0	0.633066678282784	0.0107992139907829	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	QALR01		MGYG-HGUT-02676	1333	TRUE	QALR01 sp. (Oscillospirales order)	FALSE	QALR01 sp.
GUT_GENOME074354	GUT_GENOME247584_00470	GUT_GENOME074354_00486	GUT_GENOME074354_00807	0.0143803506193696	0.0213696957705044	0.0933001033115472	0	0	1	0.673867539472572	0.0430167165671404	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus sp000435195	MGYG-HGUT-01057	1333	TRUE	Negativibacillus sp.	FALSE	Negativibacillus sp.
GUT_GENOME154896	GUT_GENOME153166_01032	GUT_GENOME153166_00323	GUT_GENOME154896_00871	0.00670621093586181	0.316945833557105	1.54096364217694	0	4	106	0.560247404532554	0.621538562223302	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83	CAG-83 sp003539495	MGYG-HGUT-02612	1332	TRUE	CAG-83 sp003539495 (Oscillospiraceae family)	FALSE	CAG-83 sp.
GUT_GENOME027748	GUT_GENOME027748_00093	GUT_GENOME027748_00876	GUT_GENOME027748_01587	0.00454370036202362	0.00545118529789175	0.00989644523855	0	0	0	0.63735940859468	0.00663044363282179	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium		MGYG-HGUT-00773	1329	TRUE	Solobacterium sp.	FALSE	Solobacterium sp.
GUT_GENOME108231	GUT_GENOME022180_00863	GUT_GENOME022180_00615	GUT_GENOME108231_00624	0.0531693906299212	0.0688264787498371	0.140438368425866	0	0	7	0.665606233029736	0.0874780792685414	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-488	CAG-488 sp000434915	MGYG-HGUT-01769	1329	TRUE	CAG-488 sp000434915 (Acutalibacteraceae family)	FALSE	CAG-488 sp.
GUT_GENOME009209	GUT_GENOME009209_00083	GUT_GENOME009209_01997	GUT_GENOME009209_00706	0.00927295915494957	0.0143185871273047	0.012223186760248	0	0	0	0.663259996795604	0.0119382443475008	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272	CAG-390	CAG-390 sp000437015	MGYG-HGUT-00405	1329	TRUE	CAG-390 sp000437015 (Oscillospirales order)	FALSE	CAG-390 sp.
GUT_GENOME262355	GUT_GENOME262355_00485	GUT_GENOME262355_01497	GUT_GENOME262355_00606	0.00585107277896678	0.0229734553720583	0.0658069658554318	0	0	0	0.646677762213046	0.0315438313354856	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000437175	MGYG-HGUT-04275	1328	TRUE	Ruminococcus_C sp.	FALSE	Ruminococcus sp.
GUT_GENOME257298	GUT_GENOME087393_00476	GUT_GENOME257298_01409	GUT_GENOME257298_01349	0.0402416105222581	0.0434011698148368	0.291212261319832	0	0	4	0.691357186697311	0.124951680552309	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	UBA738	UBA738 sp003522945	MGYG-HGUT-04137	1326	TRUE	UBA738 sp003522945 (Oscillospiraceae family)	FALSE	UBA738 sp.
GUT_GENOME261446	GUT_GENOME261446_01226	GUT_GENOME025676_00151	GUT_GENOME025676_00637	0.142705955279075	1.32503152738379	1.94330276507314	3	73	125	0.665144472947891	1.137013415912	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp003538135	MGYG-HGUT-04256	1326	TRUE	CAG-177 sp003538135 (Acutalibacteraceae family)	FALSE	CAG-177 sp.
GUT_GENOME005165	GUT_GENOME081368_00929	GUT_GENOME210626_00434	GUT_GENOME049730_00958	3.20131682739162	5.32476859938895	11.1839675378849	202	320	730	0.856543634547797	6.57001765488849	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-00314	1325	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME096301	GUT_GENOME255109_00394	GUT_GENOME096301_02128	GUT_GENOME096301_00793	0.0364431626397597	0.0696568894718466	0.297119702542128	0	0	9	0.679834957824045	0.134406584884578	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes_A	Alistipes_A ihumii	MGYG-HGUT-01429	1323	TRUE	Alistipes_A ihumii	FALSE	A. ihumii
GUT_GENOME270284	GUT_GENOME255225_00850	GUT_GENOME163846_01065	GUT_GENOME196106_01605	2.07462669951553	8.74207082110783	4.99038484318871	107	549	309	0.772892562865857	5.26902745460402	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens_A	MGYG-HGUT-04368	1320	TRUE	Collinsella aerofaciens_A	FALSE	C. aerofaciens A
GUT_GENOME279986	GUT_GENOME279986_00697	GUT_GENOME279986_00132	GUT_GENOME279986_00394	0.00284833428590503	0.00360336635071832	0.00319016480193089	0	0	0	0.649262118186794	0.00321395514618475	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	UBA5884		MGYG-HGUT-04517	1318	TRUE	UBA5884 sp. (Ruminococcaceae family)	FALSE	UBA5884 sp.
GUT_GENOME001752	GUT_GENOME001752_00738	GUT_GENOME001752_01085	GUT_GENOME001752_01308	0.00622383226709215	0.00780996984291638	0.0123370457242729	0	0	0	0.645277862552675	0.00879028261142714	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	CAG-536	CAG-536 sp000434355	MGYG-HGUT-00267	1318	TRUE	CAG-536 sp000434355 (Erysipelotrichaceae family)	FALSE	CAG-536 sp.
GUT_GENOME013721	GUT_GENOME013721_00753	GUT_GENOME013721_00472	GUT_GENOME013721_01082	0.00216579326904662	0.00404514761144734	0.00948835103102367	0	0	0	0.645021996750378	0.00523309730383921	FALSE	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312	CAG-312 sp000438015	MGYG-HGUT-00504	1316	TRUE	CAG-312 sp000438015 (Opitutales order)	FALSE	CAG-312 sp.
GUT_GENOME086787	GUT_GENOME263370_01421	GUT_GENOME086787_02079	GUT_GENOME086787_01842	0.101418338665572	0.348316730465843	0.413046642875459	0	8	11	0.606667146635451	0.287593904002291	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000433635	MGYG-HGUT-01151	1314	TRUE	Ruminococcus_C sp.	FALSE	Ruminococcus sp.
GUT_GENOME096276	GUT_GENOME096276_01544	GUT_GENOME210225_00323	GUT_GENOME210225_00043	0.356259374884653	0.134939884651431	0.333059632807717	8	1	8	0.677046048919524	0.2747529641146	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	Sutterella wadsworthensis_A	MGYG-HGUT-01410	1314	TRUE	Sutterella wadsworthensis_A	FALSE	S. wadsworthensis A
GUT_GENOME139132	GUT_GENOME095967_00287	GUT_GENOME156244_01840	GUT_GENOME049730_00958	3.94723803766413	13.4620619525312	11.1839675378849	261	1085	730	0.572005976731503	9.53108917602674	TRUE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium		MGYG-HGUT-02223	1313	TRUE	Faecalibacterium sp.	FALSE	Faecalibacterium sp.
GUT_GENOME253317	GUT_GENOME253317_01489	GUT_GENOME169940_00745	GUT_GENOME169940_01011	1.53963923349284	1.86289695508819	9.12663059411922	86	119	599	0.641381222300891	4.17638892756675	TRUE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83		MGYG-HGUT-04004	1311	TRUE	CAG-83 sp. (Oscillospiraceae family)	FALSE	CAG-83 sp.
GUT_GENOME042389	GUT_GENOME111335_00436	GUT_GENOME277106_00082	GUT_GENOME169940_01011	0.289854895026929	1.34913343862656	9.12663059411922	6	71	599	0.597422397156652	3.5885396425909	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83		MGYG-HGUT-00877	1310	TRUE	CAG-83 sp. (Oscillospiraceae family)	FALSE	CAG-83 sp.
GUT_GENOME000367	GUT_GENOME000367_01986	GUT_GENOME125072_01299	GUT_GENOME000367_01992	1.54586560104544	2.33713565691764	13.4111359660262	53	99	940	0.795309467615957	5.76471240799643	TRUE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	MGYG-HGUT-00084	1310	FALSE	Gemmiger formicilis	TRUE	G. formicilis
GUT_GENOME017567	GUT_GENOME017567_01466	GUT_GENOME017567_00588	GUT_GENOME017567_01636	0.00604674846783279	0.0108962218762481	0.0217007610938598	0	0	0	0.644082149081531	0.0128812438126469	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	CAG-521	CAG-521 sp000437635	MGYG-HGUT-00567	1309	TRUE	CAG-521 sp000437635 (Burkholderiaceae family)	FALSE	CAG-521 sp.
GUT_GENOME147164	GUT_GENOME147164_01493	GUT_GENOME147164_02422	GUT_GENOME147164_01398	0.809443858401259	2.59383760002347	2.942255844754	47	153	167	0.772179776009253	2.11517910105958	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum	MGYG-HGUT-02530	1308	TRUE	Ruminiclostridium_E siraeum	FALSE	R. siraeum
GUT_GENOME096401	GUT_GENOME096401_00253	GUT_GENOME096401_00887	GUT_GENOME096401_00133	0.0293471896255482	0.0430168620587206	0.0209131242097957	0	2	0	0.654687235785045	0.0310923919646882	FALSE	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalitalea	Faecalitalea cylindroides	MGYG-HGUT-01455	1308	TRUE	Faecalitalea cylindroides	FALSE	F. cylindroides
GUT_GENOME254947	GUT_GENOME255225_00850	GUT_GENOME210626_00434	GUT_GENOME049730_00958	2.07462669951553	5.32476859938895	11.1839675378849	107	320	730	0.781274723056317	6.19445427892979	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens_F	MGYG-HGUT-04054	1308	TRUE	Collinsella aerofaciens_F	FALSE	C. aerofaciens F
GUT_GENOME143191	GUT_GENOME143191_00620	GUT_GENOME143191_01726	GUT_GENOME143191_01590	0.0052023900476374	0.0348212383371814	0.189802909308979	0	0	8	0.653829086918771	0.0766088458979326	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella_E		MGYG-HGUT-02450	1308	TRUE	Olsenella_E sp.	FALSE	Olsenella sp.
GUT_GENOME126719	GUT_GENOME126719_00519	GUT_GENOME126719_01701	GUT_GENOME096556_01549	1.55432668756531	3.63680771178267	17.6981153237273	72	217	963	0.704441628849807	7.62974990769176	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes		MGYG-HGUT-02082	1306	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME265296	GUT_GENOME265296_01954	GUT_GENOME265296_00341	GUT_GENOME280168_00480	0.0149131185664863	0.0507032222140119	0.17696586352982	0	1	16	0.658675364111837	0.0808607347701061	FALSE	Bacteria	Proteobacteria	Alphaproteobacteria	RF32	CAG-977	UBA11549		MGYG-HGUT-04298	1306	TRUE	UBA11549 sp. (Alphaproteobacteria class)	FALSE	UBA11549 sp.
GUT_GENOME096383	GUT_GENOME096383_00625	GUT_GENOME096383_01262	GUT_GENOME171392_01200	0.451106509046198	3.16213893490391	5.0859496288478	24	87	108	0.676752869845883	2.89973169093264	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	MGYG-HGUT-01444	1304	TRUE	Veillonella atypica	FALSE	V. atypica
GUT_GENOME009343	GUT_GENOME009343_01269	GUT_GENOME009343_00504	GUT_GENOME009343_01537	0.161279668821438	0.204894260324153	0.256336925851397	12	12	13	0.667868665910189	0.207503618332329	FALSE	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio sp000431835	MGYG-HGUT-00412	1302	TRUE	Succinivibrio sp.	FALSE	Succinivibrio sp.
GUT_GENOME262636	GUT_GENOME262636_00077	GUT_GENOME277087_00053	GUT_GENOME258268_01732	2.04666061985083	1.96953014469744	3.95127505344819	84	71	291	0.806352389800626	2.65582193933215	TRUE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4		MGYG-HGUT-04276	1302	FALSE	ER4 sp. (Oscillospiraceae family)	TRUE	ER4 sp.
GUT_GENOME145587	GUT_GENOME145587_00545	GUT_GENOME145587_01230	GUT_GENOME145587_00209	0.00993420391773599	0.0346975664682468	0.0668310684674797	0	0	0	0.636312175815066	0.0371542796178208	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Slackia_A		MGYG-HGUT-02509	1302	TRUE	Slackia_A sp.	FALSE	Slackia sp.
GUT_GENOME029840	GUT_GENOME081368_00929	GUT_GENOME029840_01716	GUT_GENOME049730_00958	3.20131682739162	0.120221562856776	11.1839675378849	202	11	730	0.508908714036043	4.8351686427111	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002232035	MGYG-HGUT-00787	1302	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME023976	GUT_GENOME019343_00817	GUT_GENOME263846_01148	GUT_GENOME049730_00958	0.223038569746719	7.58012588361277	11.1839675378849	8	469	730	0.57555477993855	6.32904399708146	FALSE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-00694	1300	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME245868	GUT_GENOME081368_00929	GUT_GENOME163846_01065	GUT_GENOME049730_00958	3.20131682739162	8.74207082110783	11.1839675378849	202	549	730	0.849603970879648	7.70911839546145	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-03848	1297	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME143483	GUT_GENOME143483_00604	GUT_GENOME095938_00005	GUT_GENOME142545_01070	2.23556697069654	16.3987215340665	22.7731914889556	81	627	754	0.725715631830395	13.8024933312395	TRUE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	MGYG-HGUT-02469	1296	TRUE	Bifidobacterium breve	FALSE	B. breve
GUT_GENOME158142	GUT_GENOME158142_01863	GUT_GENOME158142_01454	GUT_GENOME158142_00331	0.00081612008279192	0.00323151749433025	0.00214970122423902	0	0	0	0.635196755150715	0.00206577960045373	FALSE	Bacteria	Firmicutes_A	Clostridia	Christensenellales	QAND01			MGYG-HGUT-02681	1293	TRUE	Christensenellales order microbe	FALSE	
GUT_GENOME000220	GUT_GENOME111543_01116	GUT_GENOME000220_00343	GUT_GENOME000220_00900	0.032829185125621	2.94874461128259	11.2084619375601	0	176	671	0.536860284259209	4.73001191132277	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp002358415	MGYG-HGUT-00053	1292	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME010315	GUT_GENOME010315_00771	GUT_GENOME251867_00349	GUT_GENOME010315_00906	0.0330537777348016	0.0613484568612852	0.103705693133705	0	1	1	0.668722523256979	0.0660359759099306	FALSE	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	CAG-312	CAG-312		MGYG-HGUT-00441	1292	TRUE	CAG-312 sp. (Opitutales order)	FALSE	CAG-312 sp.
GUT_GENOME014888	GUT_GENOME014888_01842	GUT_GENOME014888_00405	GUT_GENOME014888_02187	0.0242302203341185	0.0216698172747619	0.0795630026887472	0	0	5	0.655279976522021	0.0418210134325425	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella		MGYG-HGUT-00534	1291	TRUE	Prevotella sp.	FALSE	Prevotella sp.
GUT_GENOME013560	GUT_GENOME013560_02319	GUT_GENOME013560_00264	GUT_GENOME013560_01638	0.00645645331381525	0.0129167378813115	0.0206630476656225	0	0	0	0.643030173785313	0.0133454129535831	FALSE	Bacteria	Spirochaetota	Brachyspirae	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira sp000431595	MGYG-HGUT-00502	1290	TRUE	Brachyspira sp.	FALSE	Brachyspira sp.
GUT_GENOME115165	GUT_GENOME271436_00916	GUT_GENOME115165_00403	GUT_GENOME026008_01096	0.237801064655763	0.240107378474293	0.178292570187293	6	4	6	0.665657670905897	0.218733671105783	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp002472405	MGYG-HGUT-01919	1289	TRUE	F23-B02 sp002472405 (Oscillospiraceae family)	FALSE	F23-B02 sp.
GUT_GENOME105882	GUT_GENOME105882_01205	GUT_GENOME105882_01194	GUT_GENOME105882_01632	0.00298235114951405	0.00406242191411379	0.00487555557140378	0	0	0	0.648939171771226	0.00397344287834387	FALSE	Bacteria	Firmicutes_A	Clostridia	Christensenellales	Christensenellaceae			MGYG-HGUT-01747	1288	TRUE	Christensenellaceae family microbe	FALSE	
GUT_GENOME120693	GUT_GENOME120693_01788	GUT_GENOME120693_01056	GUT_GENOME120693_00210	0.0286202973704557	0.0373918426157228	0.0455949667696103	0	0	0	0.682231771914691	0.0372023689185963	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	CAG-177 sp000431775	MGYG-HGUT-02001	1283	TRUE	CAG-177 sp000431775 (Acutalibacteraceae family)	FALSE	CAG-177 sp.
GUT_GENOME087598	GUT_GENOME199790_01409	GUT_GENOME087598_00125	GUT_GENOME199790_01294	0.0145910551029391	2.63223246602503	11.7451149545087	0	156	518	0.522310453803886	4.79731282521222	FALSE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pullorum	MGYG-HGUT-01159	1279	TRUE	Bifidobacterium pullorum	FALSE	B. pullorum
GUT_GENOME234296	GUT_GENOME234296_00712	GUT_GENOME234296_01215	GUT_GENOME239670_01703	1.16074686252479	14.6373378281422	26.7824738260201	52	635	818	0.764934667493852	14.1935195055624	TRUE	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium ruminantium	MGYG-HGUT-03452	1278	TRUE	Bifidobacterium ruminantium	FALSE	B. ruminantium
GUT_GENOME139128	GUT_GENOME139128_00203	GUT_GENOME094708_01842	GUT_GENOME139128_00635	0.296418339813312	0.342411832340794	0.667613426464838	11	14	50	0.695710773739651	0.435481199539648	FALSE	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister		MGYG-HGUT-02222	1276	TRUE	Dialister sp.	FALSE	Dialister sp.
GUT_GENOME271436	GUT_GENOME271436_00916	GUT_GENOME115165_00403	GUT_GENOME271436_00946	0.237801064655763	0.240107378474293	0.513425931791814	6	4	27	0.713271878271872	0.330444791640623	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp001916715	MGYG-HGUT-04388	1274	TRUE	F23-B02 sp001916715 (Oscillospiraceae family)	FALSE	F23-B02 sp.
GUT_GENOME196106	GUT_GENOME255225_00850	GUT_GENOME263846_01148	GUT_GENOME196106_01605	2.07462669951553	7.58012588361277	4.99038484318871	107	469	309	0.782380205545651	4.881712475439	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-03030	1268	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME140251	GUT_GENOME140251_00710	GUT_GENOME140251_02139	GUT_GENOME140251_00573	0.616149125731117	1.11172552185031	1.15291603605495	33	54	53	0.733895218023783	0.960263561212126	FALSE	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	MGYG-HGUT-02284	1268	TRUE	Megamonas funiformis	FALSE	M. funiformis
GUT_GENOME252988	GUT_GENOME252988_00242	GUT_GENOME252988_01005	GUT_GENOME252988_00045	0.0624443791980368	0.0786137692213615	0.182672714198837	0	1	6	0.677402329598546	0.107910287539412	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp900314705	MGYG-HGUT-03990	1266	TRUE	Ruminococcus_E sp.	FALSE	Ruminococcus sp.
GUT_GENOME159567	GUT_GENOME159567_00319	GUT_GENOME159567_00954	GUT_GENOME154896_00871	0.00704513467255838	0.0987846673913239	1.54096364217694	0	1	106	0.542038031468328	0.548931148080274	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-83		MGYG-HGUT-02724	1266	TRUE	CAG-83 sp. (Oscillospiraceae family)	FALSE	CAG-83 sp.
GUT_GENOME265746	GUT_GENOME265746_01496	GUT_GENOME263846_01148	GUT_GENOME049730_00958	1.19035144965715	7.58012588361277	11.1839675378849	56	469	730	0.767145772183585	6.65148162371827	TRUE	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella		MGYG-HGUT-04305	1265	TRUE	Collinsella sp.	FALSE	Collinsella sp.
GUT_GENOME026837	GUT_GENOME026837_01656	GUT_GENOME026837_01239	GUT_GENOME258268_01732	3.07503187823879	1.01227235211599	3.95127505344819	169	23	291	0.668282510611731	2.67952642793432	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4		MGYG-HGUT-00753	1265	TRUE	ER4 sp. (Oscillospiraceae family)	FALSE	ER4 sp.
GUT_GENOME096183	GUT_GENOME096183_00228	GUT_GENOME096183_01076	GUT_GENOME096183_01422	0.10010905421409	0.304585637553197	0.366350329116901	3	6	6	0.650209716143129	0.257015006961396	FALSE	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus delbrueckii	MGYG-HGUT-01369	1264	TRUE	Lactobacillus delbrueckii	FALSE	L. delbrueckii
GUT_GENOME251627	GUT_GENOME126719_00519	GUT_GENOME251627_01043	GUT_GENOME251627_01366	1.55432668756531	1.56809310249391	5.8258885112992	72	73	436	0.614211054837394	2.98276943378614	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes sp900021155	MGYG-HGUT-03952	1264	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME281513	GUT_GENOME126719_01501	GUT_GENOME282385_01940	GUT_GENOME281513_01757	0.271164269569825	1.56674963771685	7.67108333891583	9	75	463	0.548694972945819	3.16966574873417	FALSE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes		MGYG-HGUT-04536	1263	TRUE	Alistipes sp.	FALSE	Alistipes sp.
GUT_GENOME108259	GUT_GENOME108259_01383	GUT_GENOME108259_00697	GUT_GENOME073885_00100	1.59764442020783	2.73580391347552	18.9761465709671	73	90	436	0.633162879155156	7.76986496821682	TRUE	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp900313215	MGYG-HGUT-01770	1262	FALSE	Prevotella sp.	TRUE	Prevotella sp.
GUT_GENOME114842	GUT_GENOME114842_01710	GUT_GENOME114842_01745	GUT_GENOME114842_00342	0.0058880033132105	0.0112915809986734	0.00767838361225096	0	0	0	0.653918099718139	0.00828598930804495	FALSE	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	CAG-272			MGYG-HGUT-01913	1260	TRUE	Oscillospirales order microbe	FALSE	
